Education,Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Deals_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Web_Visits,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Age,Seniority,Total_Children,km_model,hac_model,Tot_Amt_Products,Total_Promotions
Postgraduate,Alone,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,60,90,0,1,0,1685,1
Postgraduate,Alone,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,69,32,0,1,1,277,0
Postgraduate,Couple,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,64,381,1,0,0,507,0
Postgraduate,Couple,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,50,491,2,2,1,68,0
Graduate,Alone,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,31,77,0,3,3,49,0
Postgraduate,Couple,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,27,103,0,1,0,397,0
Graduate,Alone,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,43,248,1,2,3,39,0
Graduate,Couple,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,46,155,1,2,1,306,1
Graduate,Couple,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,414,0,1,0,976,0
Postgraduate,Couple,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,43,296,1,0,0,1028,0
Graduate,Couple,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,28,144,1,3,3,70,0
Graduate,Couple,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,55,467,0,3,3,46,0
Postgraduate,Couple,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,34,276,1,3,3,51,1
Undergraduate,Couple,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,54,70,0,1,0,1263,0
Graduate,Alone,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,44,596,1,1,0,1490,1
Postgraduate,Couple,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,623,0,1,0,1564,0
Graduate,Couple,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,47,676,1,0,0,1815,2
Postgraduate,Alone,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,51,520,1,0,2,1198,0
Graduate,Alone,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,46,674,1,0,2,416,2
Graduate,Couple,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,24,498,0,3,3,85,0
Postgraduate,Alone,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,394,1,2,3,47,0
Graduate,Alone,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,38,494,0,3,3,137,0
Postgraduate,Couple,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,49,550,2,2,1,21,0
Undergraduate,Alone,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,37,7,1,3,3,70,0
Undergraduate,Couple,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,42,161,1,1,0,909,0
Graduate,Alone,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,58,617,0,1,0,1676,4
Postgraduate,Alone,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,71,271,0,1,0,1735,1
Graduate,Alone,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,55,537,2,0,0,1191,0
Postgraduate,Couple,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,297,1,3,3,24,0
Postgraduate,Couple,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,583,1,0,2,1182,2
Graduate,Couple,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,44,371,0,1,0,1280,0
Graduate,Alone,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,57,593,0,1,0,1336,0
Postgraduate,Couple,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,49,377,2,0,2,749,0
Postgraduate,Couple,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,40,221,2,2,1,91,0
Postgraduate,Couple,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,67,274,1,0,0,414,0
Postgraduate,Couple,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,32,173,1,3,3,44,0
Postgraduate,Couple,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,46,89,2,2,3,63,0
Graduate,Couple,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,63,447,1,1,0,901,0
Undergraduate,Couple,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,39,661,2,3,1,38,0
Postgraduate,Alone,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,58,476,1,0,2,455,0
Postgraduate,Alone,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,65,587,1,0,2,775,0
Postgraduate,Couple,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,55,98,1,2,3,15,0
Graduate,Couple,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,41,302,1,3,3,38,0
Postgraduate,Couple,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,30,143,0,1,0,1512,3
Graduate,Couple,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,64,531,1,2,3,43,0
Graduate,Alone,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,37,691,1,3,3,42,0
Graduate,Couple,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,65,0,1,0,1089,0
Postgraduate,Couple,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,38,653,1,3,3,162,0
Graduate,Alone,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,63,508,0,1,0,1272,0
Graduate,Couple,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,604,0,1,0,1173,0
Postgraduate,Couple,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,40,9,1,1,0,816,0
Graduate,Alone,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,46,455,2,2,1,74,0
Graduate,Couple,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,502,1,3,3,134,0
Postgraduate,Alone,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,74,356,0,2,1,157,0
Graduate,Couple,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38,284,1,1,0,561,0
Graduate,Alone,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,63,48,0,1,0,1336,0
Postgraduate,Couple,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,38,685,0,1,0,2092,0
Postgraduate,Alone,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,50,218,0,1,0,463,0
Postgraduate,Alone,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,64,57,0,1,0,1130,0
Graduate,Couple,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,38,163,1,2,3,20,0
Graduate,Alone,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,58,615,1,0,2,377,1
Graduate,Alone,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,24,432,0,1,0,1544,1
Postgraduate,Alone,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,53,2,2,1,138,0
Postgraduate,Couple,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,361,1,1,0,1012,0
Postgraduate,Alone,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,52,355,0,1,2,1766,3
Graduate,Couple,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,36,12,2,2,1,45,0
Graduate,Alone,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,62,419,2,0,1,161,0
Graduate,Alone,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,175,1,2,1,144,0
Graduate,Couple,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,67,309,0,1,0,1734,0
Graduate,Couple,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,250,1,1,0,823,0
Graduate,Couple,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,51,121,1,1,0,1138,0
Graduate,Alone,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,65,487,0,1,0,1429,1
Postgraduate,Couple,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,36,157,0,1,0,1371,2
Graduate,Alone,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,48,500,1,0,2,982,1
Graduate,Alone,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,31,96,1,2,3,44,1
Graduate,Couple,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,544,2,0,1,318,0
Graduate,Couple,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,39,448,1,0,2,434,0
Undergraduate,Couple,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,43,234,2,0,1,198,0
Graduate,Couple,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,45,267,1,3,1,359,0
Undergraduate,Couple,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,51,696,0,1,0,576,0
Postgraduate,Alone,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,46,282,2,2,1,88,0
Graduate,Couple,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,35,80,1,3,3,63,0
Postgraduate,Alone,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30,571,1,3,3,27,1
Graduate,Couple,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,30,487,1,3,2,193,0
Postgraduate,Alone,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,649,1,3,3,101,0
Graduate,Couple,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,137,0,1,0,2211,2
Postgraduate,Couple,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,384,1,2,1,140,0
Graduate,Alone,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,39,502,2,0,2,415,0
Graduate,Couple,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,552,1,2,3,22,0
Graduate,Couple,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,36,508,2,0,1,263,0
Graduate,Couple,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,23,372,0,1,2,393,0
Graduate,Couple,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,28,251,1,3,3,147,0
Graduate,Couple,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,58,77,1,0,0,443,0
Postgraduate,Alone,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,51,195,0,1,0,1958,1
Postgraduate,Couple,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,43,458,1,0,3,174,0
Postgraduate,Alone,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,67,255,0,1,0,2217,1
Graduate,Alone,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,56,87,1,1,0,1691,2
Graduate,Couple,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,54,438,2,2,1,25,0
Undergraduate,Couple,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,34,37,0,1,0,809,3
Graduate,Couple,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,39,669,0,1,0,895,1
Postgraduate,Couple,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,39,551,1,0,2,484,0
Postgraduate,Couple,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,41,529,1,0,2,413,1
Undergraduate,Alone,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,34,178,1,1,0,331,0
Graduate,Alone,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,44,478,1,3,3,25,0
Postgraduate,Alone,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,47,187,1,2,3,13,0
Graduate,Couple,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,44,661,1,3,3,115,0
Graduate,Alone,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,48,17,0,2,3,16,0
Postgraduate,Alone,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,284,2,2,1,92,0
Graduate,Couple,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,37,234,1,2,3,52,0
Graduate,Couple,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,44,580,1,1,0,1464,0
Graduate,Alone,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,50,501,1,0,2,441,1
Postgraduate,Alone,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,55,285,1,1,0,283,0
Postgraduate,Couple,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,48,119,1,0,0,747,0
Graduate,Alone,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,56,405,0,1,0,1870,0
Graduate,Alone,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,28,500,1,3,3,165,0
Graduate,Couple,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,37,327,0,1,0,1941,3
Undergraduate,Couple,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,33,518,0,0,2,839,0
Graduate,Alone,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,56,691,0,1,0,1655,0
Undergraduate,Couple,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,457,2,2,1,23,0
Graduate,Couple,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,31,485,0,3,3,66,0
Graduate,Couple,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,47,440,2,2,1,37,0
Graduate,Alone,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,63,91,2,2,1,21,0
Graduate,Couple,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,42,642,3,2,1,22,0
Graduate,Couple,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,36,137,1,3,3,78,0
Postgraduate,Couple,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,32,450,1,3,3,79,0
Graduate,Couple,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,58,159,2,0,1,265,0
Postgraduate,Couple,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,62,144,1,0,0,1175,0
Postgraduate,Couple,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,49,498,1,1,0,1305,0
Postgraduate,Couple,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,35,126,1,2,3,46,0
Graduate,Couple,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,474,2,2,1,25,0
Graduate,Alone,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,61,255,0,3,3,46,0
Postgraduate,Couple,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,660,1,0,2,874,1
Undergraduate,Couple,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,697,1,3,3,100,0
Postgraduate,Alone,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,67,476,1,0,2,930,1
Graduate,Couple,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,215,1,0,0,868,0
Graduate,Couple,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,38,229,1,3,3,45,0
Graduate,Couple,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,39,426,1,0,0,1260,0
Graduate,Couple,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,274,1,0,2,414,1
Graduate,Couple,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,64,206,1,1,0,392,0
Graduate,Couple,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,633,2,0,0,1109,0
Graduate,Alone,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,393,1,0,0,639,0
Graduate,Couple,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,30,458,1,3,3,79,0
Graduate,Couple,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,32,506,0,1,0,1665,1
Graduate,Alone,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,23,423,0,1,0,692,0
Graduate,Alone,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,44,642,3,0,2,1392,0
Graduate,Couple,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,33,212,1,3,3,44,0
Postgraduate,Couple,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,35,210,1,2,3,50,0
Graduate,Couple,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,43,656,1,0,2,467,0
Graduate,Alone,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,44,211,1,0,2,223,0
Graduate,Couple,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,55,20,1,2,1,158,0
Graduate,Couple,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,41,291,0,1,0,1211,2
Graduate,Alone,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,44,681,1,1,0,1575,0
Undergraduate,Couple,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,67,184,0,1,0,1208,0
Graduate,Couple,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,63,477,2,2,1,43,0
Graduate,Alone,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,39,280,2,0,2,527,1
Graduate,Alone,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,55,7,1,1,0,932,0
Postgraduate,Alone,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,59,27,2,2,1,71,0
Graduate,Couple,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,61,3,2,2,1,54,0
Graduate,Alone,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,49,467,0,3,2,129,0
Graduate,Alone,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,41,631,1,0,0,1615,0
Postgraduate,Alone,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,343,1,1,0,1034,0
Graduate,Couple,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,64,540,1,0,2,1088,0
Postgraduate,Couple,,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,45,407,2,0,2,721,0
Graduate,Couple,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,184,1,3,3,137,0
Postgraduate,Alone,,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,33,394,1,2,3,47,0
Postgraduate,Couple,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,247,0,1,0,1244,0
Graduate,Couple,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,36,533,2,2,1,41,0
Graduate,Couple,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,686,1,0,0,1174,0
Graduate,Alone,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,63,539,1,1,0,993,0
Graduate,Couple,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,66,296,0,3,3,100,0
Postgraduate,Couple,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,62,608,1,0,0,1680,0
Graduate,Couple,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,30,85,1,3,3,98,0
Graduate,Couple,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,253,1,3,3,48,0
Graduate,Couple,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,65,328,1,0,2,519,0
Graduate,Couple,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,58,186,1,1,0,715,0
Graduate,Couple,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,287,1,3,3,37,0
Postgraduate,Alone,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,535,0,1,0,653,0
Graduate,Couple,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,31,357,0,1,0,1455,0
Graduate,Alone,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,44,142,1,1,0,602,0
Postgraduate,Couple,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,37,359,1,2,3,26,0
Undergraduate,Alone,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,54,94,0,3,3,102,0
Graduate,Couple,,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,43,483,2,2,1,97,0
Postgraduate,Couple,,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,60,371,1,2,1,207,0
Graduate,Couple,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,41,672,1,3,2,176,0
Graduate,Alone,,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,59,254,1,0,2,450,0
Graduate,Couple,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,54,599,1,0,2,433,0
Graduate,Couple,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,532,0,1,0,1366,0
Postgraduate,Alone,,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,71,242,0,1,0,1564,1
Graduate,Couple,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,498,1,0,0,1001,0
Undergraduate,Couple,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,22,561,0,1,0,961,0
Graduate,Couple,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,55,90,1,1,0,1518,1
Graduate,Alone,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,34,268,1,3,3,56,0
Postgraduate,Couple,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,43,235,1,2,3,22,0
Postgraduate,Alone,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,40,302,2,0,2,400,0
Undergraduate,Couple,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,45,251,0,3,3,26,0
Graduate,Couple,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,38,58,1,1,0,350,0
Graduate,Alone,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,557,0,1,0,1216,2
Postgraduate,Couple,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,660,1,0,2,874,1
Postgraduate,Couple,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,64,404,2,2,1,40,0
Graduate,Couple,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,272,0,1,0,1367,0
Graduate,Alone,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,58,397,2,0,2,264,0
Postgraduate,Couple,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,638,1,1,0,2053,2
Graduate,Couple,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,577,1,1,0,1376,2
Postgraduate,Couple,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,38,101,2,2,1,45,0
Postgraduate,Couple,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,38,1,0,0,976,0
Undergraduate,Couple,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,30,650,1,3,3,51,0
